YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,%PovertyLevel,Age(years),BirthOrder,Education,Gender,MaritalStatus,Metropolitan,Race/Ethnicity,WICParticipation,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2009,2009,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 12 months,,Value,31.2,31.2,,,28.4,34.1,3099,,600 or greater,,,,,,,,,,BF,BF1,Q004,VALUE,59,% Poverty Level,600 or greater,POV,POV600PLUS
2012,2012,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 3 months,,Value,34.1,34.1,,,27.7,41.0,542,,,,,,,,,Asian,,,BF,BF1,Q001,VALUE,59,Race/Ethnicity,Asian,RACE,RACEASN
2005,2005,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 12 months,,Value,15.4,15.4,,,14.2,16.8,8187,,,20 - 29,,,,,,,,,BF,BF1,Q004,VALUE,59,Age (years),20 - 29,AGEYR,AGEYR2029
2016,2016,WA,Washington,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 6 months,,Value,71.1,71.1,,,62.5,78.5,240,Total,,,,,,,,,,"(47.52227862900048, -120.47001078999972)",BF,BF1,Q005,VALUE,53,Total,Total,OVR,OVERALL
2004,2004,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,66.6,66.6,,,64.1,69.0,3838,,,,,Less than high school,,,,,,,BF,BF1,Q006,VALUE,59,Education,Less than high school,EDU,EDUHS
2010,2010,VT,Vermont,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 12 months,,Value,38.1,38.1,,,31.7,45.0,245,Total,,,,,,,,,,"(43.62538123900049, -72.51764079099962)",BF,BF1,Q004,VALUE,50,Total,Total,OVR,OVERALL
2016,2016,TN,Tennessee,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,82.2,82.2,,,75.1,87.6,250,Total,,,,,,,,,,"(35.68094058000048, -85.77449091399967)",BF,BF1,Q006,VALUE,47,Total,Total,OVR,OVERALL
2013,2013,NM,New Mexico,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were exclusively breastfed through 6 months,,Value,26.6,26.6,,,20.0,34.4,242,Total,,,,,,,,,,"(34.52088095200048, -106.24058098499967)",BF,BF1,Q008,VALUE,35,Total,Total,OVR,OVERALL
2014,2014,WY,Wyoming,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula within 2 days of life,,Value,11.5,12.0,,,7.7,16.7,254,Total,,,,,,,,,,"(43.23554134300048, -108.10983035299967)",BF,BF1,Q003,VALUE,56,Total,Total,OVR,OVERALL
2007,2007,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were exclusively breastfed through 6 months,,Value,6.6,6.6,,,5.6,7.8,5995,,,,,,,Unmarried,,,,,BF,BF1,Q008,VALUE,59,Marital Status,Unmarried,MARSTAT,UNMARRIED
2004,2004,NE,Nebraska,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 12 months,,Value,22.5,22.5,,,17.6,28.3,352,Total,,,,,,,,,,"(41.6410409880005, -99.36572062299967)",BF,BF1,Q004,VALUE,31,Total,Total,OVR,OVERALL
2014,2014,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,92.6,93.0,,,90.9,94.0,2691,,400 - 599,,,,,,,,,,BF,BF1,Q006,VALUE,59,% Poverty Level,400 - 599,POV,POV400599
2003,2003,RI,Rhode Island,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 12 months,,Value,17.7,17.7,,,14.1,22.1,412,Total,,,,,,,,,,"(41.70828019300046, -71.52247031399963)",BF,BF1,Q004,VALUE,44,Total,Total,OVR,OVERALL
2004,2004,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 12 months,,Value,23.7,23.7,,,16.7,32.5,385,,,,,,,,,American Indian/Alaska Native,,,BF,BF1,Q004,VALUE,59,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2007,2007,WI,Wisconsin,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 12 months,,Value,21.7,21.7,,,17.6,26.5,413,Total,,,,,,,,,,"(44.39319117400049, -89.81637074199966)",BF,BF1,Q004,VALUE,55,Total,Total,OVR,OVERALL
2015,2015,AK,Alaska,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were exclusively breastfed through 6 months,,Value,42.1,42.1,,,36.0,48.6,266,Total,,,,,,,,,,"(64.84507995700051, -147.72205903599973)",BF,BF1,Q008,VALUE,02,Total,Total,OVR,OVERALL
2015,2015,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 3 months,,Value,35.9,35.9,,,32.1,39.9,2595,,,,,,,,,Hispanic,,,BF,BF1,Q001,VALUE,59,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,78.0,78.0,,,75.4,80.3,3188,,100 - 199,,,,,,,,,,BF,BF1,Q006,VALUE,59,% Poverty Level,100 - 199,POV,POV100199
2006,2006,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula within 2 days of life,,Value,20.5,20.5,,,18.6,22.5,5695,,200 - 399,,,,,,,,,,BF,BF1,Q003,VALUE,59,% Poverty Level,200 - 399,POV,POV200399
2012,2012,MO,Missouri,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 6 months,,Value,27.0,27.0,,,17.6,39.1,122,Total,,,,,,,,,,"(38.635790776000476, -92.56630005299968)",BF,BF1,Q002,VALUE,29,Total,Total,OVR,OVERALL
2004,2004,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula within 2 days of life,,Value,24.1,24.1,,,22.6,25.6,11027,,,,First born,,,,,,,,BF,BF1,Q003,VALUE,59,Birth Order,First born,BO,BOFIRST
2013,2013,AR,Arkansas,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 6 months,,Value,39.5,39.5,,,32.4,47.2,248,Total,,,,,,,,,,"(34.74865012400045, -92.27449074299966)",BF,BF1,Q005,VALUE,05,Total,Total,OVR,OVERALL
2001,2001,MN,Minnesota,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,82.6,82.6,,,77.4,86.8,325,Total,,,,,,,,,,"(46.35564873600049, -94.79420050299967)",BF,BF1,Q006,VALUE,27,Total,Total,OVR,OVERALL
2015,2015,WA,Washington,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 6 months,,Value,32.1,32.1,,,25.0,40.2,234,Total,,,,,,,,,,"(47.52227862900048, -120.47001078999972)",BF,BF1,Q002,VALUE,53,Total,Total,OVR,OVERALL
2003,2003,AR,Arkansas,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,61.5,61.5,,,53.6,68.8,268,Total,,,,,,,,,,"(34.74865012400045, -92.27449074299966)",BF,BF1,Q006,VALUE,05,Total,Total,OVR,OVERALL
2014,2014,KS,Kansas,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were exclusively breastfed through 6 months,,Value,24.5,24.0,,,19.0,30.9,226,Total,,,,,,,,,,"(38.34774030000045, -98.20078122699965)",BF,BF1,Q008,VALUE,20,Total,Total,OVR,OVERALL
2000,2000,CO,Colorado,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 6 months,,Value,42.2,42.2,,,29.4,56.2,140,Total,,,,,,,,,,"(38.843840757000464, -106.13361092099967)",BF,BF1,Q005,VALUE,08,Total,Total,OVR,OVERALL
2016,2016,CO,Colorado,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 6 months,,Value,30.8,30.8,,,23.2,39.7,208,Total,,,,,,,,,,"(38.843840757000464, -106.13361092099967)",BF,BF1,Q002,VALUE,08,Total,Total,OVR,OVERALL
2011,2011,NE,Nebraska,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 6 months,,Value,46.1,46.1,,,38.9,53.5,228,Total,,,,,,,,,,"(41.6410409880005, -99.36572062299967)",BF,BF1,Q005,VALUE,31,Total,Total,OVR,OVERALL
2015,2015,PR,Puerto Rico,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 12 months,,Value,29.8,29.8,,,24.7,35.5,360,Total,,,,,,,,,,"(18.220833, -66.590149)",BF,BF1,Q004,VALUE,72,Total,Total,OVR,OVERALL
2007,2007,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula within 2 days of life,,Value,25.2,25.2,,,23.7,26.9,9858,,,,,,Male,,,,,,BF,BF1,Q003,VALUE,59,Gender,Male,GEN,MALE
2003,2003,AZ,Arizona,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 6 months,,Value,46.1,46.1,,,41.8,50.5,724,Total,,,,,,,,,,"(34.865970280000454, -111.76381127699972)",BF,BF1,Q005,VALUE,04,Total,Total,OVR,OVERALL
2012,2012,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 6 months,,Value,42.0,42.0,,,34.7,49.7,538,,,,,Less than high school,,,,,,,BF,BF1,Q002,VALUE,59,Education,Less than high school,EDU,EDUHS
2011,2011,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were exclusively breastfed through 6 months,,Value,24.9,24.9,,,23.1,26.9,6708,,,,,,,,,,Ineligible,,BF,BF1,Q008,VALUE,59,WIC Participation,Ineligible,WIC,WICINELG
2002,2002,KY,Kentucky,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,44.4,44.4,,,37.7,51.4,322,Total,,,,,,,,,,"(37.645970271000465, -84.77497104799966)",BF,BF1,Q006,VALUE,21,Total,Total,OVR,OVERALL
2014,2014,OR,Oregon,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were exclusively breastfed through 3 months,,Value,62.7,63.0,,,55.4,69.4,244,Total,,,,,,,,,,"(44.56744942400047, -120.15503132599969)",BF,BF1,Q007,VALUE,41,Total,Total,OVR,OVERALL
2008,2008,IA,Iowa,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 3 months,,Value,35.3,35.3,,,28.7,42.6,232,Total,,,,,,,,,,"(42.46940091300047, -93.81649055599968)",BF,BF1,Q001,VALUE,19,Total,Total,OVR,OVERALL
2005,2005,ME,Maine,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were exclusively breastfed through 3 months,,Value,41.4,41.4,,,35.5,47.6,307,Total,,,,,,,,,,"(45.254228894000505, -68.98503133599962)",BF,BF1,Q007,VALUE,23,Total,Total,OVR,OVERALL
2007,2007,FL,Florida,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula within 2 days of life,,Value,30.4,30.4,,,24.3,37.3,400,Total,,,,,,,,,,"(28.932040377000476, -81.92896053899966)",BF,BF1,Q003,VALUE,12,Total,Total,OVR,OVERALL
2007,2007,PA,Pennsylvania,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 6 months,,Value,47.5,47.5,,,40.2,54.9,314,Total,,,,,,,,,,"(40.79373015200048, -77.86070029399963)",BF,BF1,Q002,VALUE,42,Total,Total,OVR,OVERALL
2015,2015,NJ,New Jersey,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 3 months,,Value,38.9,38.9,,,32.4,45.8,297,Total,,,,,,,,,,"(40.13057004800049, -74.27369128799967)",BF,BF1,Q001,VALUE,34,Total,Total,OVR,OVERALL
2016,2016,UT,Utah,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 3 months,,Value,32.4,32.4,,,26.2,39.2,251,Total,,,,,,,,,,"(39.360700171000474, -111.58713063499971)",BF,BF1,Q001,VALUE,49,Total,Total,OVR,OVERALL
2000,2000,OK,Oklahoma,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 6 months,,Value,30.2,30.2,,,18.1,46.0,149,Total,,,,,,,,,,"(35.47203135600046, -97.52107021399968)",BF,BF1,Q005,VALUE,40,Total,Total,OVR,OVERALL
2008,2008,OH,Ohio,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,68.5,68.5,,,62.2,74.2,379,Total,,,,,,,,,,"(40.06021014100048, -82.40426005599966)",BF,BF1,Q006,VALUE,39,Total,Total,OVR,OVERALL
2015,2015,DC,District of Columbia,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 6 months,,Value,38.1,38.1,,,31.1,45.7,226,Total,,,,,,,,,,"(38.89037138500049, -77.03196112699965)",BF,BF1,Q002,VALUE,11,Total,Total,OVR,OVERALL
2012,2012,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,84.1,84.1,,,82.4,85.6,9595,,,30 or older,,,,,,,,,BF,BF1,Q006,VALUE,59,Age (years),30 or older,AGEYR,AGEYR30PLUS
2000,2000,MA,Massachusetts,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,69.1,69.1,,,55.9,79.7,272,Total,,,,,,,,,,"(42.27687047000046, -72.08269067499964)",BF,BF1,Q006,VALUE,25,Total,Total,OVR,OVERALL
2006,2006,MD,Maryland,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 6 months,,Value,54.1,54.1,,,45.9,62.0,373,Total,,,,,,,,,,"(39.29058096400047, -76.60926011099963)",BF,BF1,Q002,VALUE,24,Total,Total,OVR,OVERALL
2004,2004,KS,Kansas,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were exclusively breastfed through 3 months,,Value,35.8,35.8,,,30.8,41.2,570,Total,,,,,,,,,,"(38.34774030000045, -98.20078122699965)",BF,BF1,Q007,VALUE,20,Total,Total,OVR,OVERALL
2013,2013,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,83.6,83.6,,,81.9,85.1,6635,,,,Not first born,,,,,,,,BF,BF1,Q006,VALUE,59,Birth Order,Not first born,BO,BONOT1
2013,2013,DC,District of Columbia,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 3 months,,Value,36.4,36.4,,,30.0,43.4,268,Total,,,,,,,,,,"(38.89037138500049, -77.03196112699965)",BF,BF1,Q001,VALUE,11,Total,Total,OVR,OVERALL
2007,2007,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 6 months,,Value,47.2,47.2,,,45.3,49.2,6882,,200 - 399,,,,,,,,,,BF,BF1,Q005,VALUE,59,% Poverty Level,200 - 399,POV,POV200399
2005,2005,PA,Pennsylvania,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were exclusively breastfed through 6 months,,Value,9.6,9.6,,,7.3,12.5,788,Total,,,,,,,,,,"(40.79373015200048, -77.86070029399963)",BF,BF1,Q008,VALUE,42,Total,Total,OVR,OVERALL
2001,2001,FL,Florida,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,74.1,74.1,,,69.8,78.0,1188,Total,,,,,,,,,,"(28.932040377000476, -81.92896053899966)",BF,BF1,Q006,VALUE,12,Total,Total,OVR,OVERALL
2012,2012,MI,Michigan,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 12 months,,Value,24.7,24.7,,,18.5,32.1,225,Total,,,,,,,,,,"(44.6613195430005, -84.71439026999968)",BF,BF1,Q004,VALUE,26,Total,Total,OVR,OVERALL
2015,2015,HI,Hawaii,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 6 months,,Value,65.6,65.6,,,58.9,71.7,277,Total,,,,,,,,,,"(21.304850435000446, -157.85774940299973)",BF,BF1,Q005,VALUE,15,Total,Total,OVR,OVERALL
2016,2016,MA,Massachusetts,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were exclusively breastfed through 6 months,,Value,23.2,23.2,,,17.3,30.4,270,Total,,,,,,,,,,"(42.27687047000046, -72.08269067499964)",BF,BF1,Q008,VALUE,25,Total,Total,OVR,OVERALL
2008,2008,IA,Iowa,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 6 months,,Value,45.8,45.8,,,38.0,53.9,191,Total,,,,,,,,,,"(42.46940091300047, -93.81649055599968)",BF,BF1,Q002,VALUE,19,Total,Total,OVR,OVERALL
2011,2011,TX,Texas,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 3 months,,Value,30.0,30.0,,,24.6,36.1,741,Total,,,,,,,,,,"(31.827240407000488, -99.42677020599967)",BF,BF1,Q001,VALUE,48,Total,Total,OVR,OVERALL
2006,2006,SC,South Carolina,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 6 months,,Value,28.9,28.9,,,24.2,34.0,423,Total,,,,,,,,,,"(33.998821303000454, -81.04537120699968)",BF,BF1,Q005,VALUE,45,Total,Total,OVR,OVERALL
2013,2013,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,68.3,68.3,,,57.7,77.3,242,,,,,,,,,American Indian/Alaska Native,,,BF,BF1,Q006,VALUE,59,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2015,2015,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,83.1,83.1,,,81.6,84.5,9162,,,,,,Male,,,,,,BF,BF1,Q006,VALUE,59,Gender,Male,GEN,MALE
2016,2016,NC,North Carolina,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 6 months,,Value,36.6,36.6,,,29.4,44.4,233,Total,,,,,,,,,,"(35.466220975000454, -79.15925046299964)",BF,BF1,Q002,VALUE,37,Total,Total,OVR,OVERALL
2006,2006,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula within 2 days of life,,Value,24.1,24.1,,,22.5,25.8,9185,,,,,,Female,,,,,,BF,BF1,Q003,VALUE,59,Gender,Female,GEN,FEMALE
2007,2007,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,54.0,54.0,,,46.6,61.3,455,,,Under 20,,,,,,,,,BF,BF1,Q006,VALUE,59,Age (years),Under 20,AGEYR,AGEYR0019
2006,2006,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of breastfed infants who were supplemented with infant formula before 6 months,,Value,39.6,39.6,,,36.8,42.5,3630,,200 - 399,,,,,,,,,,BF,BF1,Q002,VALUE,59,% Poverty Level,200 - 399,POV,POV200399
2007,2007,MA,Massachusetts,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were breastfed at 6 months,,Value,49.8,49.8,,,43.8,55.8,407,Total,,,,,,,,,,"(42.27687047000046, -72.08269067499964)",BF,BF1,Q005,VALUE,25,Total,Total,OVR,OVERALL
2014,2014,US,National,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were ever breastfed,,Value,73.2,73.0,,,70.7,75.6,3882,,Less than 100,,,,,,,,,,BF,BF1,Q006,VALUE,59,% Poverty Level,Less than 100,POV,POV0099
2004,2004,MT,Montana,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were exclusively breastfed through 3 months,,Value,47.6,47.6,,,41.5,53.8,344,Total,,,,,,,,,,"(47.06652897200047, -109.42442064499971)",BF,BF1,Q007,VALUE,30,Total,Total,OVR,OVERALL
2005,2005,MI,Michigan,National Immunization Survey,Breastfeeding,Breastfeeding - Behavior,Percent of infants who were exclusively breastfed through 6 months,,Value,11.2,11.2,,,8.0,15.5,366,Total,,,,,,,,,,"(44.6613195430005, -84.71439026999968)",BF,BF1,Q008,VALUE,26,Total,Total,OVR,OVERALL
